site2;site1;dyadID;behaviour;complexity;presence1;presence2;shared;ibdbinary;ibdsource;neprabinary;neprasimilarity;sameregion;samehabitat;distance;min_observationtime_months;lon1;lat1;lon2;lat2;region1;region2;habitat1;habitat2;obstime1;obstime2;z.log.nepra;z.log.geo;z.obstime;z.log.obstime;refug.x;precip.x;refug.y;precip.y;meanref;z.sqrt.ref;meanprecip;z.log.precip
Sapo;Djouroutou;Djouroutou_Sapo;Algae fishing;1;0;0;0;1;tableS9;1;0.002097765;1;1;174959.1799;16;-7.205258661;5.411101561;-8.780804882;5.313575851;W;W;forest;forest;16;20;0.888335401;-2.252146638;-0.123437288;0.235491408;11.70184708;46;0;43;5.85092354;-1.985864202;44.5;-1.499904475
Sapo;Djouroutou;Djouroutou_Sapo;Marrow pick;1;0;0;0;1;tableS9;1;0.002097765;1;1;174959.1799;16;-7.205258661;5.411101561;-8.780804882;5.313575851;W;W;forest;forest;16;20;0.888335401;-2.252146638;-0.123437288;0.235491408;11.70184708;46;0;43;5.85092354;-1.985864202;44.5;-1.499904475
Sapo;Djouroutou;Djouroutou_Sapo;Termite fishing;1;0;0;0;1;tableS9;1;0.002097765;1;1;174959.1799;16;-7.205258661;5.411101561;-8.780804882;5.313575851;W;W;forest;forest;16;20;0.888335401;-2.252146638;-0.123437288;0.235491408;11.70184708;46;0;43;5.85092354;-1.985864202;44.5;-1.499904475
Sapo;Comoe;Comoe_Sapo;Ant fishing;1;0;0;0;1;tableS9;1;0.005686498;1;0;682805.1823;18;-3.70789;8.841651;-8.780804882;5.313575851;W;W;savannah;forest;18;20;1.485865339;-0.862946379;-0.054018397;0.366000745;298.9687793;69.5;0;43;149.4843896;-0.156851701;56.25;-0.647089774
Sapo;Mt. Sangbe;Mt. Sangbe_Sapo;Nut cracking;2;0;1;0;0;0;1;0.001326755;1;0;339880.2953;17;-7.303264692;8.008652438;-8.780804882;5.313575851;W;W;savannah;forest;17;20;0.613822629;-1.574673738;-0.088727843;0.302666441;109.8262302;66;0;43;54.9131151;-1.055000114;54.5;-0.762119905
Sapo;Comoe;Comoe_Sapo;Honey eating;0;0;0;0;1;tableS9;1;0.005686498;1;0;682805.1823;18;-3.70789;8.841651;-8.780804882;5.313575851;W;W;savannah;forest;18;20;1.485865339;-0.862946379;-0.054018397;0.366000745;298.9687793;69.5;0;43;149.4843896;-0.156851701;56.25;-0.647089774
Sapo;Sangaredi;Sangaredi_Sapo;Nut cracking;2;0;1;0;1;tableS9;1;0.001694838;1;0;857793.5505;17;-14.01413679;11.05744561;-8.780804882;5.313575851;W;W;savannah;forest;17;20;0.760536016;-0.630177448;-0.088727843;0.302666441;550.6225885;115;0;43;275.3112943;0.657391404;79;0.589063441
Sapo;Sangaredi;Sangaredi_Sapo;Leaf sponge;1;0;0;0;1;tableS9;1;0.001694838;1;0;857793.5505;17;-14.01413679;11.05744561;-8.780804882;5.313575851;W;W;savannah;forest;17;20;0.760536016;-0.630177448;-0.088727843;0.302666441;550.6225885;115;0;43;275.3112943;0.657391404;79;0.589063441
Sapo;Bwindi;Bwindi_Sapo;Honey eating;0;0;0;0;0;0;0;0.000281464;0;1;4343129.769;20;29.76635121;-1.04902414;-8.780804882;5.313575851;E;W;forest;forest;32;20;-0.315220463;1.024618894;0.015400493;0.482745326;40.46149823;35;0;43;20.23074911;-1.598150927;39;-1.980065195
Sapo;Loango;Loango_Sapo;Leaf sponge;1;1;0;0;0;0;1;0.000749171;0;1;2188860.395;20;9.479637049;-2.07821994;-8.780804882;5.313575851;C;W;forest;forest;156;20;0.271368549;0.325544303;0.015400493;0.482745326;183.9579124;71;0;43;91.9789562;-0.648407363;57;-0.598882724
Sapo;Outamba-Kilimi;Outamba-Kilimi_Sapo;Ant eating;0;0;0;0;NA;0;1;0.000918046;1;0;610585.5977;20;-12.16042372;9.685147549;-8.780804882;5.313575851;W;W;savannah;forest;27;20;0.393172936;-0.976998758;0.015400493;0.482745326;296.0390258;86;0;43;148.0195129;-0.168051206;64.5;-0.148979962
Sapo;Goualougo;Goualougo_Sapo;Algae fishing;1;0;0;0;0;0;0;0.000266757;0;1;2840984.52;20;16.607265;2.177149498;-8.780804882;5.313575851;C;W;forest;forest;180;20;-0.347377084;0.591588721;0.015400493;0.482745326;146.725973;37;0;43;73.3629865;-0.839625206;40;-1.887919032
Sapo;Grebo;Grebo_Sapo;Honey underground ;1;0;0;0;1;tableS9;1;0.007407454;1;1;141200.5835;13;-7.518485945;5.486405577;-8.780804882;5.313575851;W;W;forest;forest;13;20;1.644287674;-2.470854135;-0.227565625;0.005416885;0;39;0;43;0;-2.436961274;41;-1.798048317
Sapo;East Nimba;East Nimba_Sapo;Underground toolset;2;0;0;0;1;tableS9;1;0.003162047;1;1;234879.6701;16;-8.579053627;7.427879672;-8.780804882;5.313575851;W;W;forest;forest;16;20;1.134213108;-1.951668472;-0.123437288;0.235491408;0;66;0;43;0;-2.436961274;54.5;-0.762119905
Sapo;Conkouati;Conkouati_Sapo;Termite fishing;1;0;0;0;0;0;1;0.000909155;0;1;2446238.522;20;11.19912905;-3.947261686;-8.780804882;5.313575851;C;W;forest;forest;24;20;0.387341635;0.438963549;0.015400493;0.482745326;34.03866033;76;0;43;17.01933017;-1.667602292;59.5;-0.442653632
Sapo;Mt. Cristal;Mt. Cristal_Sapo;Ant eating;0;0;0;0;0;0;0;0.000448375;0;1;2191737.195;12;10.30466742;0.330121336;-8.780804882;5.313575851;C;W;forest;forest;12;20;-0.036220323;0.326884299;-0.26227507;-0.083274332;3.679357154;63;0;43;1.839678577;-2.184014717;53;-0.863696145
Sapo;Mt. Sangbe;Mt. Sangbe_Sapo;Ant fishing;1;0;0;0;0;0;1;0.001326755;1;0;339880.2953;17;-7.303264692;8.008652438;-8.780804882;5.313575851;W;W;savannah;forest;17;20;0.613822629;-1.574673738;-0.088727843;0.302666441;109.8262302;66;0;43;54.9131151;-1.055000114;54.5;-0.762119905
Sapo;Comoe;Comoe_Sapo;Termite fishing;1;1;0;0;1;tableS9;1;0.005686498;1;0;682805.1823;18;-3.70789;8.841651;-8.780804882;5.313575851;W;W;savannah;forest;18;20;1.485865339;-0.862946379;-0.054018397;0.366000745;298.9687793;69.5;0;43;149.4843896;-0.156851701;56.25;-0.647089774
Sapo;Conkouati;Conkouati_Sapo;Honey toolset;2;1;0;0;0;0;1;0.000909155;0;1;2446238.522;20;11.19912905;-3.947261686;-8.780804882;5.313575851;C;W;forest;forest;24;20;0.387341635;0.438963549;0.015400493;0.482745326;34.03866033;76;0;43;17.01933017;-1.667602292;59.5;-0.442653632
Sapo;Mbe;Mbe_Sapo;Marrow pick;1;0;0;0;0;0;0;0.00027445;0;1;1980740.4;20;9.07952816;6.245041734;-8.780804882;5.313575851;NC;W;forest;forest;20;20;-0.330341409;0.223613007;0.015400493;0.482745326;28.71048501;70;0;43;14.35524251;-1.730378471;56.5;-0.630949708
Sapo;Mbe;Mbe_Sapo;Honey above-ground;1;0;0;0;0;0;0;0.00027445;0;1;1980740.4;20;9.07952816;6.245041734;-8.780804882;5.313575851;NC;W;forest;forest;20;20;-0.330341409;0.223613007;0.015400493;0.482745326;28.71048501;70;0;43;14.35524251;-1.730378471;56.5;-0.630949708
Sapo;Mt. Cristal;Mt. Cristal_Sapo;Ant fishing;1;0;0;0;0;0;0;0.000448375;0;1;2191737.195;12;10.30466742;0.330121336;-8.780804882;5.313575851;C;W;forest;forest;12;20;-0.036220323;0.326884299;-0.26227507;-0.083274332;3.679357154;63;0;43;1.839678577;-2.184014717;53;-0.863696145
Sapo;Grebo;Grebo_Sapo;Marrow pick;1;0;0;0;1;tableS9;1;0.007407454;1;1;141200.5835;13;-7.518485945;5.486405577;-8.780804882;5.313575851;W;W;forest;forest;13;20;1.644287674;-2.470854135;-0.227565625;0.005416885;0;39;0;43;0;-2.436961274;41;-1.798048317
Sapo;Bili-Uele;Bili-Uele_Sapo;Marrow pick;1;0;0;0;0;0;0;0.000118803;0;1;3728358.504;1;24.81145212;4.186495919;-8.780804882;5.313575851;E;W;forest;forest;1;20;-0.832048373;0.868904401;-0.64407897;-2.836671862;206.6584926;43.05263158;0;43;103.3292463;-0.541262071;43.02631579;-1.622475545
Sapo;Mt. Cristal;Mt. Cristal_Sapo;Termite eating;0;0;0;0;0;0;0;0.000448375;0;1;2191737.195;12;10.30466742;0.330121336;-8.780804882;5.313575851;C;W;forest;forest;12;20;-0.036220323;0.326884299;-0.26227507;-0.083274332;3.679357154;63;0;43;1.839678577;-2.184014717;53;-0.863696145
Sapo;Mt. Cameroon;Mt. Cameroon_Sapo;Honey eating;0;0;0;0;0;0;0;3.37E-05;0;1;1991021.332;20;9.143265343;4.350669209;-8.780804882;5.313575851;NC;W;forest;forest;30;20;-1.587014685;0.228894752;0.015400493;0.482745326;51.28792198;51;0;43;25.64396099;-1.492573512;47;-1.300970863
Sapo;Gashaka;Gashaka_Sapo;Leaf sponge;1;0;0;0;0;0;1;0.001532359;0;1;2263468.007;20;11.57910159;7.325203143;-8.780804882;5.313575851;NC;W;forest;forest;217;20;0.70014993;0.359739395;0.015400493;0.482745326;292.7169385;83;0;43;146.3584693;-0.180817738;63;-0.234621067
Sapo;Outamba-Kilimi;Outamba-Kilimi_Sapo;Underground toolset;2;0;0;0;NA;0;1;0.000918046;1;0;610585.5977;20;-12.16042372;9.685147549;-8.780804882;5.313575851;W;W;savannah;forest;27;20;0.393172936;-0.976998758;0.015400493;0.482745326;296.0390258;86;0;43;148.0195129;-0.168051206;64.5;-0.148979962
Sapo;Kayan;Kayan_Sapo;Underground toolset;2;0;0;0;1;tableS9;1;0.004170061;1;0;950414.2629;12;-12.23899969;13.19106654;-8.780804882;5.313575851;W;W;savannah;forest;12;20;1.300016837;-0.525568895;-0.26227507;-0.083274332;648.7808017;124;0;43;324.3904009;0.921897887;83.5;0.790691677
Sapo;Mt. Cristal;Mt. Cristal_Sapo;Honey above-ground;1;0;0;0;0;0;0;0.000448375;0;1;2191737.195;12;10.30466742;0.330121336;-8.780804882;5.313575851;C;W;forest;forest;12;20;-0.036220323;0.326884299;-0.26227507;-0.083274332;3.679357154;63;0;43;1.839678577;-2.184014717;53;-0.863696145
Sapo;Kayan;Kayan_Sapo;Honey eating;0;0;0;0;1;tableS9;1;0.004170061;1;0;950414.2629;12;-12.23899969;13.19106654;-8.780804882;5.313575851;W;W;savannah;forest;12;20;1.300016837;-0.525568895;-0.26227507;-0.083274332;648.7808017;124;0;43;324.3904009;0.921897887;83.5;0.790691677
Sapo;Mbe;Mbe_Sapo;Honey eating;0;0;0;0;0;0;0;0.00027445;0;1;1980740.4;20;9.07952816;6.245041734;-8.780804882;5.313575851;NC;W;forest;forest;20;20;-0.330341409;0.223613007;0.015400493;0.482745326;28.71048501;70;0;43;14.35524251;-1.730378471;56.5;-0.630949708
Sapo;Bwindi;Bwindi_Sapo;Ant eating;0;0;0;0;0;0;0;0.000281464;0;1;4343129.769;20;29.76635121;-1.04902414;-8.780804882;5.313575851;E;W;forest;forest;32;20;-0.315220463;1.024618894;0.015400493;0.482745326;40.46149823;35;0;43;20.23074911;-1.598150927;39;-1.980065195
Sapo;Bili-Uele;Bili-Uele_Sapo;Ant dipping;1;1;0;0;0;0;0;0.000118803;0;1;3728358.504;1;24.81145212;4.186495919;-8.780804882;5.313575851;E;W;forest;forest;1;20;-0.832048373;0.868904401;-0.64407897;-2.836671862;206.6584926;43.05263158;0;43;103.3292463;-0.541262071;43.02631579;-1.622475545
Sapo;Bafing;Bafing_Sapo;Marrow pick;1;0;0;0;1;tableS9;1;0.001010304;1;0;867862.3593;20;-10.43459141;12.98639809;-8.780804882;5.313575851;W;W;savannah;forest;20;20;0.45055123;-0.618271719;0.015400493;0.482745326;536.2006924;117;0;43;268.1003462;0.616598911;80;0.634844913
Sapo;Rubi-Tele;Rubi-Tele_Sapo;Honey above-ground;1;0;0;0;0;0;0;0.000116586;0;1;3773478.23;19;25.0770414;2.416899633;-8.780804882;5.313575851;E;W;forest;forest;19;20;-0.843335675;0.88117685;-0.019308952;0.425909859;136.5372126;39;0;43;68.2686063;-0.896083059;41;-1.798048317
Sapo;Mt. Cristal;Mt. Cristal_Sapo;Marrow pick;1;0;0;0;0;0;0;0.000448375;0;1;2191737.195;12;10.30466742;0.330121336;-8.780804882;5.313575851;C;W;forest;forest;12;20;-0.036220323;0.326884299;-0.26227507;-0.083274332;3.679357154;63;0;43;1.839678577;-2.184014717;53;-0.863696145
Sapo;Korup;Korup_Sapo;Nut cracking;2;0;1;0;0;0;0;0.000451168;0;1;1956691.118;16;8.8687042;5.123873041;-8.780804882;5.313575851;NC;W;forest;forest;16;20;-0.032499421;0.211150034;-0.123437288;0.235491408;0;58;0;43;0;-2.436961274;50.5;-1.039555425
Sapo;Lope;Lope_Sapo;Termite fishing;1;0;0;0;0;0;0;0.000159189;0;1;2346442.803;20;11.600521;-0.205196896;-8.780804882;5.313575851;C;W;forest;forest;225;20;-0.656708791;0.396469971;0.015400493;0.482745326;60.60963329;69;0;43;30.30481665;-1.41033204;56;-0.663301734
Sapo;Mt. Cristal;Mt. Cristal_Sapo;Nut cracking;2;0;1;0;0;0;0;0.000448375;0;1;2191737.195;12;10.30466742;0.330121336;-8.780804882;5.313575851;C;W;forest;forest;12;20;-0.036220323;0.326884299;-0.26227507;-0.083274332;3.679357154;63;0;43;1.839678577;-2.184014717;53;-0.863696145
Sapo;Mt. Sangbe;Mt. Sangbe_Sapo;Underground toolset;2;0;0;0;0;0;1;0.001326755;1;0;339880.2953;17;-7.303264692;8.008652438;-8.780804882;5.313575851;W;W;savannah;forest;17;20;0.613822629;-1.574673738;-0.088727843;0.302666441;109.8262302;66;0;43;54.9131151;-1.055000114;54.5;-0.762119905
Sapo;Mt. Sangbe;Mt. Sangbe_Sapo;Algae fishing;1;0;0;0;0;0;1;0.001326755;1;0;339880.2953;17;-7.303264692;8.008652438;-8.780804882;5.313575851;W;W;savannah;forest;17;20;0.613822629;-1.574673738;-0.088727843;0.302666441;109.8262302;66;0;43;54.9131151;-1.055000114;54.5;-0.762119905
Sapo;Dindefelo;Dindefelo_Sapo;Algae fishing;1;1;0;0;1;tableS9;1;0.002058657;1;0;874850.3449;12;-12.39585383;12.36026396;-8.780804882;5.313575851;W;W;savannah;forest;12;20;0.877059362;-0.61008979;-0.26227507;-0.083274332;564.3304759;116;0;43;282.165238;0.695671961;79.5;0.612026161
Sapo;Djouroutou;Djouroutou_Sapo;Leaf sponge;1;0;0;0;1;tableS9;1;0.002097765;1;1;174959.1799;16;-7.205258661;5.411101561;-8.780804882;5.313575851;W;W;forest;forest;16;20;0.888335401;-2.252146638;-0.123437288;0.235491408;11.70184708;46;0;43;5.85092354;-1.985864202;44.5;-1.499904475
Sapo;Kabogo;Kabogo_Sapo;Nut cracking;2;0;1;0;0;0;0;5.21E-05;0;1;4388846.262;3;29.23094887;-5.42217031;-8.780804882;5.313575851;E;W;forest;forest;3;20;-1.325965375;1.035301851;-0.574660079;-1.619355967;371.7130667;97;0;43;185.8565334;0.105455311;70;0.148846856
Sapo;Kabogo;Kabogo_Sapo;Marrow pick;1;0;0;0;0;0;0;5.21E-05;0;1;4388846.262;3;29.23094887;-5.42217031;-8.780804882;5.313575851;E;W;forest;forest;3;20;-1.325965375;1.035301851;-0.574660079;-1.619355967;371.7130667;97;0;43;185.8565334;0.105455311;70;0.148846856
Sapo;Issa-Ugalla;Issa-Ugalla_Sapo;Termite eating;0;0;0;0;0;0;1;0.001377559;0;0;4533726.278;20;30.56464;-5.493410043;-8.780804882;5.313575851;E;W;savannah;forest;208;20;0.636338547;1.068436604;0.015400493;0.482745326;255.6087378;86;0;43;127.8043689;-0.328669827;64.5;-0.148979962
Sapo;Sangaredi;Sangaredi_Sapo;Ant dipping;1;1;0;0;1;tableS9;1;0.001694838;1;0;857793.5505;17;-14.01413679;11.05744561;-8.780804882;5.313575851;W;W;savannah;forest;17;20;0.760536016;-0.630177448;-0.088727843;0.302666441;550.6225885;115;0;43;275.3112943;0.657391404;79;0.589063441
Sapo;Korup;Korup_Sapo;Marrow pick;1;0;0;0;0;0;0;0.000451168;0;1;1956691.118;16;8.8687042;5.123873041;-8.780804882;5.313575851;NC;W;forest;forest;16;20;-0.032499421;0.211150034;-0.123437288;0.235491408;0;58;0;43;0;-2.436961274;50.5;-1.039555425
Sapo;Ngogo;Ngogo_Sapo;Algae fishing;1;NA;0;NA;0;0;1;0.001832667;0;1;4392704.227;12;30.45071609;0.485982461;-8.780804882;5.313575851;E;W;forest;forest;12;20;0.807384107;1.036198277;-0.26227507;-0.083274332;68.76782506;43;0;43;34.38391253;-1.343419335;43;-1.624702268
Sapo;Lope;Lope_Sapo;Marrow pick;1;0;0;0;0;0;0;0.000159189;0;1;2346442.803;20;11.600521;-0.205196896;-8.780804882;5.313575851;C;W;forest;forest;225;20;-0.656708791;0.396469971;0.015400493;0.482745326;60.60963329;69;0;43;30.30481665;-1.41033204;56;-0.663301734
Sapo;Kabogo;Kabogo_Sapo;Ant fishing;1;0;0;0;0;0;0;5.21E-05;0;1;4388846.262;3;29.23094887;-5.42217031;-8.780804882;5.313575851;E;W;forest;forest;3;20;-1.325965375;1.035301851;-0.574660079;-1.619355967;371.7130667;97;0;43;185.8565334;0.105455311;70;0.148846856
Sapo;Mt. Cristal;Mt. Cristal_Sapo;Honey toolset;2;0;0;0;0;0;0;0.000448375;0;1;2191737.195;12;10.30466742;0.330121336;-8.780804882;5.313575851;C;W;forest;forest;12;20;-0.036220323;0.326884299;-0.26227507;-0.083274332;3.679357154;63;0;43;1.839678577;-2.184014717;53;-0.863696145
Sapo;Korup;Korup_Sapo;Termite eating;0;0;0;0;0;0;0;0.000451168;0;1;1956691.118;16;8.8687042;5.123873041;-8.780804882;5.313575851;NC;W;forest;forest;16;20;-0.032499421;0.211150034;-0.123437288;0.235491408;0;58;0;43;0;-2.436961274;50.5;-1.039555425
Sapo;Gishwati;Gishwati_Sapo;Ant dipping;1;0;0;0;0;0;0;0.000369602;0;1;4314776.977;20;29.36945725;-1.819210288;-8.780804882;5.313575851;E;W;forest;forest;100;20;-0.151986597;1.017936814;0.015400493;0.482745326;44.30692668;43;0;43;22.15346334;-1.559195562;43;-1.624702268
Sapo;Outamba-Kilimi;Outamba-Kilimi_Sapo;Honey eating;0;0;0;0;NA;0;1;0.000918046;1;0;610585.5977;20;-12.16042372;9.685147549;-8.780804882;5.313575851;W;W;savannah;forest;27;20;0.393172936;-0.976998758;0.015400493;0.482745326;296.0390258;86;0;43;148.0195129;-0.168051206;64.5;-0.148979962
Sapo;Dindefelo;Dindefelo_Sapo;Honey eating;0;0;0;0;1;tableS9;1;0.002058657;1;0;874850.3449;12;-12.39585383;12.36026396;-8.780804882;5.313575851;W;W;savannah;forest;12;20;0.877059362;-0.61008979;-0.26227507;-0.083274332;564.3304759;116;0;43;282.165238;0.695671961;79.5;0.612026161
Sapo;Mt. Cristal;Mt. Cristal_Sapo;Underground toolset;2;1;0;0;0;0;0;0.000448375;0;1;2191737.195;12;10.30466742;0.330121336;-8.780804882;5.313575851;C;W;forest;forest;12;20;-0.036220323;0.326884299;-0.26227507;-0.083274332;3.679357154;63;0;43;1.839678577;-2.184014717;53;-0.863696145
Sapo;Bili-Uele;Bili-Uele_Sapo;Honey above-ground;1;1;0;0;0;0;0;0.000118803;0;1;3728358.504;1;24.81145212;4.186495919;-8.780804882;5.313575851;E;W;forest;forest;1;20;-0.832048373;0.868904401;-0.64407897;-2.836671862;206.6584926;43.05263158;0;43;103.3292463;-0.541262071;43.02631579;-1.622475545
Sapo;Bili-Uele;Bili-Uele_Sapo;Termite fishing;1;0;0;0;0;0;0;0.000118803;0;1;3728358.504;1;24.81145212;4.186495919;-8.780804882;5.313575851;E;W;forest;forest;1;20;-0.832048373;0.868904401;-0.64407897;-2.836671862;206.6584926;43.05263158;0;43;103.3292463;-0.541262071;43.02631579;-1.622475545
Sapo;Kabogo;Kabogo_Sapo;Water dipping;1;0;0;0;0;0;0;5.21E-05;0;1;4388846.262;3;29.23094887;-5.42217031;-8.780804882;5.313575851;E;W;forest;forest;3;20;-1.325965375;1.035301851;-0.574660079;-1.619355967;371.7130667;97;0;43;185.8565334;0.105455311;70;0.148846856
Sapo;Lope;Lope_Sapo;Ant fishing;1;1;0;0;0;0;0;0.000159189;0;1;2346442.803;20;11.600521;-0.205196896;-8.780804882;5.313575851;C;W;forest;forest;225;20;-0.656708791;0.396469971;0.015400493;0.482745326;60.60963329;69;0;43;30.30481665;-1.41033204;56;-0.663301734
Sapo;Bili-Uele;Bili-Uele_Sapo;Honey toolset;2;0;0;0;0;0;0;0.000118803;0;1;3728358.504;1;24.81145212;4.186495919;-8.780804882;5.313575851;E;W;forest;forest;1;20;-0.832048373;0.868904401;-0.64407897;-2.836671862;206.6584926;43.05263158;0;43;103.3292463;-0.541262071;43.02631579;-1.622475545
Sapo;Mt. Cristal;Mt. Cristal_Sapo;Algae fishing;1;0;0;0;0;0;0;0.000448375;0;1;2191737.195;12;10.30466742;0.330121336;-8.780804882;5.313575851;C;W;forest;forest;12;20;-0.036220323;0.326884299;-0.26227507;-0.083274332;3.679357154;63;0;43;1.839678577;-2.184014717;53;-0.863696145
Sapo;Ngogo;Ngogo_Sapo;Water dipping;1;1;0;0;0;0;1;0.001832667;0;1;4392704.227;12;30.45071609;0.485982461;-8.780804882;5.313575851;E;W;forest;forest;12;20;0.807384107;1.036198277;-0.26227507;-0.083274332;68.76782506;43;0;43;34.38391253;-1.343419335;43;-1.624702268
Sapo;Grebo;Grebo_Sapo;Ant dipping;1;0;0;0;1;tableS9;1;0.007407454;1;1;141200.5835;13;-7.518485945;5.486405577;-8.780804882;5.313575851;W;W;forest;forest;13;20;1.644287674;-2.470854135;-0.227565625;0.005416885;0;39;0;43;0;-2.436961274;41;-1.798048317
Sapo;Djouroutou;Djouroutou_Sapo;Ant eating;0;0;0;0;1;tableS9;1;0.002097765;1;1;174959.1799;16;-7.205258661;5.411101561;-8.780804882;5.313575851;W;W;forest;forest;16;20;0.888335401;-2.252146638;-0.123437288;0.235491408;11.70184708;46;0;43;5.85092354;-1.985864202;44.5;-1.499904475
Sapo;Djouroutou;Djouroutou_Sapo;Honey underground ;1;0;0;0;1;tableS9;1;0.002097765;1;1;174959.1799;16;-7.205258661;5.411101561;-8.780804882;5.313575851;W;W;forest;forest;16;20;0.888335401;-2.252146638;-0.123437288;0.235491408;11.70184708;46;0;43;5.85092354;-1.985864202;44.5;-1.499904475
Sapo;Lope;Lope_Sapo;Leaf sponge;1;1;0;0;0;0;0;0.000159189;0;1;2346442.803;20;11.600521;-0.205196896;-8.780804882;5.313575851;C;W;forest;forest;225;20;-0.656708791;0.396469971;0.015400493;0.482745326;60.60963329;69;0;43;30.30481665;-1.41033204;56;-0.663301734
Sapo;Bateke;Bateke_Sapo;Ant eating;0;0;0;0;0;0;0;2.88E-05;0;0;2663618.511;20;14.01392055;-2.089069386;-8.780804882;5.313575851;C;W;savannah;forest;23;20;-1.681161584;0.525819618;0.015400493;0.482745326;228.6298578;57;0;43;114.3149289;-0.443034192;50;-1.075770441
Sapo;Kayan;Kayan_Sapo;Nut cracking;2;0;1;0;1;tableS9;1;0.004170061;1;0;950414.2629;12;-12.23899969;13.19106654;-8.780804882;5.313575851;W;W;savannah;forest;12;20;1.300016837;-0.525568895;-0.26227507;-0.083274332;648.7808017;124;0;43;324.3904009;0.921897887;83.5;0.790691677
Sapo;Conkouati;Conkouati_Sapo;Algae fishing;1;NA;0;NA;0;0;1;0.000909155;0;1;2446238.522;20;11.19912905;-3.947261686;-8.780804882;5.313575851;C;W;forest;forest;24;20;0.387341635;0.438963549;0.015400493;0.482745326;34.03866033;76;0;43;17.01933017;-1.667602292;59.5;-0.442653632
Sapo;Conkouati;Conkouati_Sapo;Ant dipping;1;0;0;0;0;0;1;0.000909155;0;1;2446238.522;20;11.19912905;-3.947261686;-8.780804882;5.313575851;C;W;forest;forest;24;20;0.387341635;0.438963549;0.015400493;0.482745326;34.03866033;76;0;43;17.01933017;-1.667602292;59.5;-0.442653632
Sapo;Dindefelo;Dindefelo_Sapo;Termite fishing;1;1;0;0;1;tableS9;1;0.002058657;1;0;874850.3449;12;-12.39585383;12.36026396;-8.780804882;5.313575851;W;W;savannah;forest;12;20;0.877059362;-0.61008979;-0.26227507;-0.083274332;564.3304759;116;0;43;282.165238;0.695671961;79.5;0.612026161
Sapo;Dindefelo;Dindefelo_Sapo;Honey toolset;2;0;0;0;1;tableS9;1;0.002058657;1;0;874850.3449;12;-12.39585383;12.36026396;-8.780804882;5.313575851;W;W;savannah;forest;12;20;0.877059362;-0.61008979;-0.26227507;-0.083274332;564.3304759;116;0;43;282.165238;0.695671961;79.5;0.612026161
Sapo;Mt. Cristal;Mt. Cristal_Sapo;Water dipping;1;0;0;0;0;0;0;0.000448375;0;1;2191737.195;12;10.30466742;0.330121336;-8.780804882;5.313575851;C;W;forest;forest;12;20;-0.036220323;0.326884299;-0.26227507;-0.083274332;3.679357154;63;0;43;1.839678577;-2.184014717;53;-0.863696145
Sapo;Nyungwe;Nyungwe_Sapo;Marrow pick;1;0;0;0;0;0;0;0.000423847;0;1;4312541.213;12;29.22352175;-2.459701956;-8.780804882;5.313575851;E;W;forest;forest;12;20;-0.069929441;1.017408031;-0.26227507;-0.083274332;35.60075596;48;0;43;17.80037798;-1.650146676;45.5;-1.419021613
Sapo;Mt. Cristal;Mt. Cristal_Sapo;Honey eating;0;0;0;0;0;0;0;0.000448375;0;1;2191737.195;12;10.30466742;0.330121336;-8.780804882;5.313575851;C;W;forest;forest;12;20;-0.036220323;0.326884299;-0.26227507;-0.083274332;3.679357154;63;0;43;1.839678577;-2.184014717;53;-0.863696145
Sapo;Bwindi;Bwindi_Sapo;Ant fishing;1;0;0;0;0;0;0;0.000281464;0;1;4343129.769;20;29.76635121;-1.04902414;-8.780804882;5.313575851;E;W;forest;forest;32;20;-0.315220463;1.024618894;0.015400493;0.482745326;40.46149823;35;0;43;20.23074911;-1.598150927;39;-1.980065195
Sapo;Nyungwe;Nyungwe_Sapo;Algae fishing;1;0;0;0;0;0;0;0.000423847;0;1;4312541.213;12;29.22352175;-2.459701956;-8.780804882;5.313575851;E;W;forest;forest;12;20;-0.069929441;1.017408031;-0.26227507;-0.083274332;35.60075596;48;0;43;17.80037798;-1.650146676;45.5;-1.419021613
Sapo;Korup;Korup_Sapo;Termite fishing;1;1;0;0;0;0;0;0.000451168;0;1;1956691.118;16;8.8687042;5.123873041;-8.780804882;5.313575851;NC;W;forest;forest;16;20;-0.032499421;0.211150034;-0.123437288;0.235491408;0;58;0;43;0;-2.436961274;50.5;-1.039555425
Sapo;Outamba-Kilimi;Outamba-Kilimi_Sapo;Termite fishing;1;0;0;0;NA;0;1;0.000918046;1;0;610585.5977;20;-12.16042372;9.685147549;-8.780804882;5.313575851;W;W;savannah;forest;27;20;0.393172936;-0.976998758;0.015400493;0.482745326;296.0390258;86;0;43;148.0195129;-0.168051206;64.5;-0.148979962
Sapo;Mt. Sangbe;Mt. Sangbe_Sapo;Honey toolset;2;0;0;0;0;0;1;0.001326755;1;0;339880.2953;17;-7.303264692;8.008652438;-8.780804882;5.313575851;W;W;savannah;forest;17;20;0.613822629;-1.574673738;-0.088727843;0.302666441;109.8262302;66;0;43;54.9131151;-1.055000114;54.5;-0.762119905
Sapo;Mt. Sangbe;Mt. Sangbe_Sapo;Water dipping;1;0;0;0;0;0;1;0.001326755;1;0;339880.2953;17;-7.303264692;8.008652438;-8.780804882;5.313575851;W;W;savannah;forest;17;20;0.613822629;-1.574673738;-0.088727843;0.302666441;109.8262302;66;0;43;54.9131151;-1.055000114;54.5;-0.762119905
